 written on 16Jun2018 at 07:45:41 
           4
         409
    1    2    1    1    1    1    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    2    1    1
    1    1    2    1
    7   -4    0    2    3   -0.000098   -0.000000
    7   -4    0    3    3   -0.000034    0.000000
    7   -4    0    4    3   -0.000033    0.000000
    7   -4    0    1    4   -0.000134   -0.000000
    7   -4    0    2    4    0.000148   -0.000000
    7   -4    0    3    4   -0.000018   -0.000000
    7   -4    0    4    4    0.000057   -0.000000
    7   -3    0    1    1   -0.000006    0.000000
    7   -3    0    2    1   -0.000039    0.000000
    7   -3    0    3    1    0.000040    0.000000
    7   -3    0    4    1    0.000035    0.000000
    7   -3    0    1    2    0.000017   -0.000000
    7   -3    0    2    2   -0.000012   -0.000000
    7   -3    0    3    2   -0.000088    0.000000
    7   -3    0    4    2    0.000099   -0.000000
    7   -3    0    1    3   -0.000011   -0.000000
    7   -3    0    2    3   -0.000007   -0.000000
    7   -3    0    3    3   -0.000012    0.000000
    7   -3    0    4    3    0.000007    0.000000
    7   -3    0    1    4    0.000033   -0.000000
    7   -3    0    2    4   -0.000084   -0.000000
    7   -3    0    3    4    0.000033   -0.000000
    7   -3    0    4    4   -0.000006   -0.000000
    7   -2    0    1    1    0.000002   -0.000000
    7   -2    0    2    1    0.000035   -0.000000
    7   -2    0    3    1   -0.000052   -0.000000
    7   -2    0    4    1    0.000083    0.000000
    7   -2    0    1    2   -0.000006   -0.000000
    7   -2    0    2    2    0.000029    0.000000
    7   -2    0    3    2    0.000121    0.000000
    7   -2    0    4    2   -0.000034    0.000000
    7   -2    0    1    3   -0.000001    0.000000
    7   -2    0    2    3   -0.000068   -0.000000
    7   -2    0    3    3    0.000029   -0.000000
    7   -2    0    4    3   -0.000037   -0.000000
    7   -2    0    1    4   -0.000199   -0.000000
    7   -2    0    2    4    0.000081   -0.000000
    7   -2    0    3    4   -0.000085    0.000000
    7   -2    0    4    4    0.000002    0.000000
    7   -1    0    1    1   -0.000051    0.000000
    7   -1    0    2    1    0.000008    0.000000
    7   -1    0    3    1    0.000006    0.000000
    7   -1    0    4    1    0.000002    0.000000
    7   -1    0    1    2   -0.000091   -0.000000
    7   -1    0    2    2   -0.000048    0.000000
    7   -1    0    3    2    0.000003    0.000000
    7   -1    0    4    2    0.000088   -0.000000
    7   -1    0    1    3   -0.000025    0.000000
    7   -1    0    2    3    0.000080   -0.000000
    7   -1    0    3    3   -0.000048   -0.000000
    7   -1    0    4    3    0.000015   -0.000000
    7   -1    0    1    4    0.000137   -0.000000
    7   -1    0    2    4   -0.000030    0.000000
    7   -1    0    3    4    0.000122   -0.000000
    7   -1    0    4    4   -0.000051   -0.000000
    7    0    0    1    1   -0.000024    0.000000
    7    0    0    2    1    0.000019   -0.000000
    7    0    0    3    1   -0.000100   -0.000000
    7    0    0    4    1   -0.000001    0.000000
    7    0    0    1    2    0.000019    0.000000
    7    0    0    2    2    0.000174    0.000000
    7    0    0    3    2   -0.000013    0.000000
    7    0    0    4    2    0.000035   -0.000000
    7    0    0    1    3    0.000088   -0.000000
    7    0    0    2    3   -0.000002   -0.000000
    7    0    0    3    3    0.000174   -0.000000
    7    0    0    4    3   -0.000091    0.000000
    7    0    0    1    4   -0.000001   -0.000000
    7    0    0    2    4    0.000035    0.000000
    7    0    0    3    4    0.000059    0.000000
    7    0    0    4    4   -0.000024   -0.000000
    7    1    0    1    1    0.000139   -0.000000
    7    1    0    2    1    0.000059    0.000000
    7    1    0    3    1    0.000008   -0.000000
    7    1    0    4    1   -0.000188    0.000000
    7    1    0    1    2    0.000007    0.000000
    7    1    0    2    2    0.000011    0.000000
    7    1    0    3    2    0.000074    0.000000
    7    1    0    4    2    0.000008    0.000000
    7    1    0    1    3    0.000006   -0.000000
    7    1    0    2    3    0.000003   -0.000000
    7    1    0    3    3    0.000011   -0.000000
    7    1    0    4    3    0.000122    0.000000
    7    1    0    1    4   -0.000091   -0.000000
    7    1    0    2    4   -0.000099   -0.000000
    7    1    0    3    4   -0.000085    0.000000
    7    1    0    4    4    0.000139    0.000000
    7    2    0    1    1   -0.000104   -0.000000
    7    2    0    2    1   -0.000210    0.000000
    7    2    0    3    1   -0.000013    0.000000
    7    2    0    4    1   -0.000186    0.000000
    7    2    0    1    2    0.000002   -0.000000
    7    2    0    2    2   -0.000014   -0.000000
    7    2    0    3    2    0.000113    0.000000
    7    2    0    4    2    0.000157    0.000000
    7    2    0    1    3    0.000085    0.000000
    7    2    0    2    3   -0.000151   -0.000000
    7    2    0    3    3   -0.000014    0.000000
    7    2    0    4    3    0.000046   -0.000000
    7    2    0    1    4    0.000323   -0.000000
    7    2    0    2    4    0.000014    0.000000
    7    2    0    3    4    0.000120   -0.000000
    7    2    0    4    4   -0.000104    0.000000
    7    3    0    1    1    0.000127    0.000000
    7    3    0    2    1    0.000008   -0.000000
    7    3    0    3    1   -0.000230   -0.000000
    7    3    0    4    1   -0.000243    0.000000
    7    3    0    1    2    0.000067    0.000000
    7    3    0    2    2   -0.000050    0.000000
    7    3    0    3    2   -0.000033    0.000000
    7    3    0    4    2    0.000161   -0.000000
    7    3    0    1    3    0.000112    0.000000
    7    3    0    2    3    0.000039   -0.000000
    7    3    0    3    3   -0.000050   -0.000000
    7    3    0    4    3   -0.000085    0.000000
    7    3    0    1    4   -0.000027   -0.000000
    7    3    0    2    4   -0.000162    0.000000
    7    3    0    3    4   -0.000133    0.000000
    7    3    0    4    4    0.000127   -0.000000
    7    4    0    1    1    0.000127   -0.000000
    7    4    0    2    1   -0.000051   -0.000000
    7    4    0    3    1   -0.000230   -0.000000
    7    4    0    4    1   -0.000243    0.000000
    7    4    0    1    2    0.000002    0.000000
    7    4    0    2    2   -0.000050   -0.000000
    7    4    0    3    2    0.000113    0.000000
    7    4    0    4    2    0.000157    0.000000
    7    4    0    1    3    0.000112    0.000000
    7    4    0    2    3   -0.000027   -0.000000
    7    4    0    3    3   -0.000050    0.000000
    7    4    0    4    3   -0.000085   -0.000000
    7    4    0    1    4   -0.000028   -0.000000
    7    4    0    2    4   -0.000076    0.000000
    7    4    0    3    4   -0.000133    0.000000
    7    4    0    4    4    0.000127    0.000000
    7    5    0    1    1   -0.000104    0.000000
    7    5    0    2    1    0.000008    0.000000
    7    5    0    3    1   -0.000014    0.000000
    7    5    0    4    1   -0.000186    0.000000
    7    5    0    1    2    0.000007   -0.000000
    7    5    0    2    2   -0.000014   -0.000000
    7    5    0    3    2    0.000074    0.000000
    7    5    0    4    2    0.000008   -0.000000
    7    5    0    1    3    0.000086    0.000000
    7    5    0    2    3    0.000039   -0.000000
    7    5    0    3    3   -0.000014    0.000000
    7    5    0    4    3    0.000046   -0.000000
    7    5    0    1    4    0.000323   -0.000000
    7    5    0    2    4   -0.000161   -0.000000
    7    5    0    3    4    0.000120    0.000000
    7    5    0    4    4   -0.000104   -0.000000
    7    6    0    1    1    0.000139    0.000000
    7    6    0    2    1   -0.000209   -0.000000
    7    6    0    3    1    0.000007   -0.000000
    7    6    0    4    1   -0.000188    0.000000
    7    6    0    1    2    0.000019    0.000000
    7    6    0    2    2    0.000011    0.000000
    7    6    0    3    2   -0.000012    0.000000
    7    6    0    4    2    0.000035   -0.000000
    7    6    0    1    3    0.000006   -0.000000
    7    6    0    2    3   -0.000151   -0.000000
    7    6    0    3    3    0.000011   -0.000000
    7    6    0    4    3    0.000122    0.000000
    7    6    0    1    4   -0.000091   -0.000000
    7    6    0    2    4    0.000014    0.000000
    7    6    0    3    4   -0.000085    0.000000
    7    6    0    4    4    0.000139   -0.000000
    7    7    0    1    1   -0.000024   -0.000000
    7    7    0    2    1    0.000059    0.000000
    7    7    0    3    1   -0.000099   -0.000000
    7    7    0    4    1   -0.000001    0.000000
    7    7    0    1    2   -0.000091    0.000000
    7    7    0    2    2    0.000174   -0.000000
    7    7    0    3    2    0.000003    0.000000
    7    7    0    4    2    0.000088   -0.000000
    7    7    0    1    3    0.000088   -0.000000
    7    7    0    2    3    0.000003   -0.000000
    7    7    0    3    3    0.000174    0.000000
    7    7    0    4    3   -0.000091   -0.000000
    7    7    0    1    4   -0.000001   -0.000000
    7    7    0    2    4   -0.000100   -0.000000
    7    7    0    3    4    0.000059    0.000000
    7    7    0    4    4   -0.000024    0.000000
    7    8    0    1    1   -0.000050   -0.000000
    7    8    0    2    1    0.000019   -0.000000
    7    8    0    3    1    0.000006    0.000000
    7    8    0    4    1    0.000002    0.000000
    7    8    0    1    2   -0.000006   -0.000000
    7    8    0    2    2   -0.000048   -0.000000
    7    8    0    3    2    0.000121    0.000000
    7    8    0    4    2   -0.000034    0.000000
    7    8    0    1    3   -0.000025    0.000000
    7    8    0    2    3   -0.000003   -0.000000
    7    8    0    3    3   -0.000048    0.000000
    7    8    0    4    3    0.000015   -0.000000
    7    8    0    1    4    0.000137   -0.000000
    7    8    0    2    4    0.000035    0.000000
    7    8    0    3    4    0.000122   -0.000000
    7    8    0    4    4   -0.000050    0.000000
    7    9    0    1    1    0.000002   -0.000000
    7    9    0    2    1    0.000008   -0.000000
    7    9    0    3    1   -0.000052    0.000000
    7    9    0    4    1    0.000082    0.000000
    7    9    0    1    2    0.000017    0.000000
    7    9    0    2    2    0.000029    0.000000
    7    9    0    3    2   -0.000088    0.000000
    7    9    0    4    2    0.000099   -0.000000
    7    9    0    1    3   -0.000001    0.000000
    7    9    0    2    3    0.000080   -0.000000
    7    9    0    3    3    0.000029   -0.000000
    7    9    0    4    3   -0.000037   -0.000000
    7    9    0    1    4   -0.000199   -0.000000
    7    9    0    2    4   -0.000030    0.000000
    7    9    0    3    4   -0.000085    0.000000
    7    9    0    4    4    0.000002    0.000000
    7   10    0    1    1   -0.000006   -0.000000
    7   10    0    2    1    0.000035    0.000000
    7   10    0    3    1    0.000041    0.000000
    7   10    0    4    1    0.000035    0.000000
    7   10    0    1    2   -0.000032    0.000000
    7   10    0    2    2   -0.000012   -0.000000
    7   10    0    3    2    0.000032    0.000000
    7   10    0    4    2   -0.000157   -0.000000
    7   10    0    1    3   -0.000011   -0.000000
    7   10    0    2    3   -0.000069   -0.000000
    7   10    0    3    3   -0.000012    0.000000
    7   10    0    4    3    0.000007    0.000000
    7   10    0    1    4    0.000033   -0.000000
    7   10    0    2    4    0.000080    0.000000
    7   10    0    3    4    0.000033   -0.000000
    7   10    0    4    4   -0.000006    0.000000
    7   11    0    1    1    0.000057   -0.000000
    7   11    0    2    1   -0.000039    0.000000
    7   11    0    3    1    0.000061   -0.000000
    7   11    0    4    1   -0.000004    0.000000
    7   11    0    1    2    0.000008   -0.000000
    7   11    0    2    2   -0.000034   -0.000000
    7   11    0    3    2   -0.000122    0.000000
    7   11    0    4    2    0.000066   -0.000000
    7   11    0    1    3   -0.000014   -0.000000
    7   11    0    2    3   -0.000007   -0.000000
    7   11    0    3    3   -0.000034    0.000000
    7   11    0    4    3   -0.000033   -0.000000
    7   11    0    1    4   -0.000134   -0.000000
    7   11    0    2    4   -0.000084   -0.000000
    7   11    0    3    4   -0.000018    0.000000
    7   11    0    4    4    0.000057    0.000000
    7   12    0    1    1   -0.000035    0.000000
    7   12    0    2    1    0.000066   -0.000000
    7   12    0    3    1    0.000083   -0.000000
    7   12    0    4    1    0.000132    0.000000
    7   12    0    1    2    0.000025    0.000000
    7   12    0    2    2   -0.000010    0.000000
    7   12    0    3    2    0.000027    0.000000
    7   12    0    4    2   -0.000244   -0.000000
    7   12    0    1    3   -0.000060    0.000000
    7   12    0    2    3   -0.000098   -0.000000
    7   12    0    3    3   -0.000010   -0.000000
    7   12    0    4    3   -0.000005    0.000000
    7   12    0    1    4   -0.000015   -0.000000
    7   12    0    2    4    0.000148   -0.000000
    7   12    0    3    4   -0.000024    0.000000
    7   12    0    4    4   -0.000035   -0.000000
    8   -4    0    1    1    0.000011   -0.000000
    8   -4    0    2    1   -0.000005   -0.000000
    8   -4    0    3    1    0.000066   -0.000000
    8   -4    0    4    1   -0.000252    0.000000
    8   -4    0    1    2    0.000038   -0.000000
    8   -4    0    2    2    0.000036   -0.000000
    8   -4    0    3    2    0.000028    0.000000
    8   -4    0    4    2    0.000037   -0.000000
    8   -4    0    1    3   -0.000014   -0.000000
    8   -4    0    2    3   -0.000098   -0.000000
    8   -4    0    3    3    0.000036    0.000000
    8   -4    0    4    3   -0.000033   -0.000000
    8   -4    0    1    4    0.000145   -0.000000
    8   -4    0    2    4   -0.000060   -0.000000
    8   -4    0    3    4    0.000008    0.000000
    8   -4    0    4    4    0.000011    0.000000
    8   -3    0    1    1   -0.000052    0.000000
    8   -3    0    2    1   -0.000033   -0.000000
    8   -3    0    3    1   -0.000157    0.000000
    8   -3    0    4    1    0.000136    0.000000
    8   -3    0    1    2   -0.000025   -0.000000
    8   -3    0    2    2   -0.000006    0.000000
    8   -3    0    3    2    0.000032    0.000000
    8   -3    0    4    2    0.000042   -0.000000
    8   -3    0    1    3    0.000054    0.000000
    8   -3    0    2    3    0.000110   -0.000000
    8   -3    0    3    3   -0.000006   -0.000000
    8   -3    0    4    3    0.000073    0.000000
    8   -3    0    1    4   -0.000007   -0.000000
    8   -3    0    2    4   -0.000015    0.000000
    8   -3    0    3    4   -0.000032   -0.000000
    8   -3    0    4    4   -0.000052   -0.000000
    8   -2    0    1    1    0.000063    0.000000
    8   -2    0    2    1    0.000007   -0.000000
    8   -2    0    3    1    0.000099    0.000000
    8   -2    0    4    1   -0.000223    0.000000
    8   -2    0    1    2    0.000049    0.000000
    8   -2    0    2    2    0.000017    0.000000
    8   -2    0    3    2   -0.000020    0.000000
    8   -2    0    4    2   -0.000052   -0.000000
    8   -2    0    1    3   -0.000015   -0.000000
    8   -2    0    2    3   -0.000028   -0.000000
    8   -2    0    3    3    0.000017   -0.000000
    8   -2    0    4    3   -0.000047    0.000000
    8   -2    0    1    4    0.000164   -0.000000
    8   -2    0    2    4   -0.000011    0.000000
    8   -2    0    3    4    0.000017    0.000000
    8   -2    0    4    4    0.000063   -0.000000
